[pagerank] reading airports from data/airports.txt
[pagerank] read 5740 aiports with IATA code
[pagerank] reading routes from data/routes.txt
[pagerank] read 68292 routes with IATA codes
[pagerank] computing pagerank
[pagerank] printing pagerank results: (pagerank, airport name)
(0.00036215129169285624 : Waskaganish Airport, Canada)
(0.0003617249671895607 : Dongshan, China)
(0.00036086927966517973 : Fort Yukon, United States)
(0.00036068083288900423 : Toncontin Intl, Honduras)
(0.0003605989711563942 : Pristina, Serbia)
(0.0003597073123778087 : Munda Airport, Solomon Islands)
(0.00035941998665067407 : Moss, Norway)
(0.00035891278183450086 : El Plumerillo, Argentina)
(0.0003563506990456551 : Leite Lopes, Brazil)
(0.0003558857729960122 : Peshawar Intl, Pakistan)
(0.00035521599899031834 : Norman Wells, Canada)
(0.0003548366408764416 : Ponta Delgada, Portugal)
(0.00035476201872999916 : Lifou, New Caledonia)
(0.0003544526579653172 : Kilimanjaro Intl, Tanzania)
(0.0003544297053742375 : Wiley Post Will Rogers Mem, United States)
(0.0003538657555534073 : Pattimura, Indonesia)
(0.00035336553079791524 : Adi Sutjipto, Indonesia)
(0.0003530497656098619 : Temindung, Indonesia)
(0.0003515972989113518 : Pune, India)
(0.0003513929964131707 : Billund, Denmark)
(0.00034854313884393205 : Kodiak, United States)
(0.00034599035891314433 : Palm Beach Intl, United States)
(0.0003459593581049176 : Sharjah Intl, United Arab Emirates)
(0.0003456458366728474 : Santorini, Greece)
(0.0003430850842341349 : La Tontouta, New Caledonia)
(0.0003425639419396226 : Leon M Ba, Gabon)
(0.0003421732218650109 : Phnom Penh Intl, Cambodia)
(0.0003405757985224154 : Khrabrovo, Russia)
(0.0003401620739642441 : Rangiroa, French Polynesia)
(0.0003395584558400712 : Zhuhai Airport, China)
(0.00033814067992170613 : Talagi, Russia)
(0.00033783544143008 : Calicut, India)
(0.00033766047395079716 : Ufa, Russia)
(0.0003365348717127187 : Broome, Australia)
(0.00033624650662080646 : Maya Maya, Congo (Brazzaville))
(0.00033467616481104985 : Bromma, Sweden)
(0.0003346225190631903 : General Ignacio P Garcia Intl, Mexico)
(0.00033457505646309704 : Trapani Birgi, Italy)
(0.0003345510257820189 : Pakuba Airport, Uganda)
(0.00033396353185523005 : Benina, Libya)
(0.00033376450925960715 : Buffalo Niagara Intl, United States)
(0.0003333629004011536 : Owen Roberts Intl, Cayman Islands)
(0.00033298671045330335 : Cork, Ireland)
(0.0003323088438573984 : Villafranca, Italy)
(0.0003307985237981681 : Bateen, United Arab Emirates)
(0.00032999731887622784 : Tte Av Jorge Henrich Arauz, Bolivia)
(0.00032992110901182415 : Tenerife Norte, Spain)
(0.0003294423524198742 : Reno Tahoe Intl, United States)
(0.0003290383132270078 : La Mesa Intl, Honduras)
(0.0003275617817203285 : Albany Intl, United States)
(0.0003272343079705004 : Eppley Afld, United States)
(0.00032676005704668774 : Hammerfest Airport, Norway)
(0.00032644952865583084 : Marudi, Malaysia)
(0.0003231183974327912 : Kalskag Airport, United States)
(0.0003223201869414936 : Ambrosio L V Taravella, Argentina)
(0.00032080118334708183 : Ambouli International Airport, Djibouti)
(0.0003206698540542288 : Cyril E King, Virgin Islands)
(0.0003195674501863235 : Sultan Syarif Kasim Ii, Indonesia)
(0.00031884553359531805 : Khomutovo, Russia)
(0.00031847895189405655 : Le Raizet, Guadeloupe)
(0.00031713407246092377 : Lesquin, France)
(0.00031636311663068217 : Big Trout Lake Airport, Canada)
(0.0003152297732878304 : Osh, Kyrgyzstan)
(0.0003144758788596699 : Santa Maria Airport, Brazil)
(0.0003133001792494867 : Wewak Intl, Papua New Guinea)
(0.00031207341050520953 : Philip S W Goldson Intl, Belize)
(0.00031161651278049224 : Jefman, Indonesia)
(0.0003106981751854497 : Francisco Bangoy International, Philippines)
(0.0003100346622303289 : Rostov Na Donu, Russia)
(0.00030976674286819475 : Del Caribe Intl Gen Santiago Marino, Venezuela)
(0.0003096553477991624 : Birmingham Intl, United States)
(0.00030957201469099385 : Salzburg, Austria)
(0.00030948547158884834 : Kona Intl At Keahole, United States)
(0.00030902257306050443 : Norfolk Intl, United States)
(0.000308801156807697 : Wainwright Airport, United States)
(0.0003087748985965911 : Marechal Cunha Machado Intl, Brazil)
(0.0003087483469266086 : Deadhorse, United States)
(0.00030815421204872763 : Tirana Rinas, Albania)
(0.00030798485654194823 : Dionysios Solomos, Greece)
(0.00030732507731091164 : Santiago, Spain)
(0.0003059428657574351 : Augusto Severo, Brazil)
(0.00030505973417743564 : Theodore Francis Green State, United States)
(0.00030329855960753985 : Leipzig Halle, Germany)
(0.0003027526147670095 : Alghero, Italy)
(0.0003021768799892855 : Reus, Spain)
(0.00030135798825987604 : Torino, Italy)
(0.00030128347600335393 : Treviso, Italy)
(0.0003012105617919425 : Alfredo Vasquez Cobo, Colombia)
(0.0003010742763787521 : Entzheim, France)
(0.0003008033543456017 : St Marys Airport, United States)
(0.00029913992934173846 : San Pedro, Belize)
(0.0002981515165190597 : Queenstown, New Zealand)
(0.0002980418838656037 : Tbilisi, Georgia)
(0.00029782603888993484 : Kuujjuarapik Airport, Canada)
(0.00029730922299057533 : Dortmund, Germany)
(0.000296677629477314 : Nagasaki, Japan)
(0.0002963737358971714 : Toamasina, Madagascar)
(0.00029608340748158823 : Bocas Del Toro Intl, Panama)
(0.0002960398289058247 : Mekane Salam Airport, Ethiopia)
(0.0002952994233040644 : Sendai, Japan)
(0.0002943536964343481 : Cerro Moreno Intl, Chile)
(0.0002934228088849797 : Visby, Sweden)
(0.0002934013616100111 : Aktau, Kazakhstan)
(0.0002929724972142392 : Quanzhou Airport, China)
(0.0002916235488761871 : Boeing Fld King Co Intl, United States)
(0.00029154162399810544 : Hurghada Intl, Egypt)
(0.00029147986089911375 : Kish Island, Iran)
(0.0002910704979074614 : Teniente Alejandro Velasco Astete Intl, Peru)
(0.0002907863185317387 : Pyrzowice, Poland)
(0.00029058486998713906 : Gerald R Ford Intl, United States)
(0.00028995092236530965 : Yaounde Nsimalen, Cameroon)
(0.0002887790524358054 : Lamezia Terme, Italy)
(0.000288321939410561 : Ndjili Intl, Congo (Kinshasa))
(0.0002881235064368163 : Boise Air Terminal, United States)
(0.000288109238562647 : Richmond Intl, United States)
(0.0002879095730165399 : Wai Sha Airport, China)
(0.0002878648369476333 : Resolute Bay, Canada)
(0.00028749214273109716 : Tuntutuliak Airport, United States)
(0.00028639410216217486 : Attawapiskat Airport, Canada)
(0.0002863587672951429 : Ljubljana, Slovenia)
(0.0002861555185955116 : Simferopol Intl, Ukraine)
(0.00028591497223988865 : Roschino, Russia)
(0.0002856589112643026 : Norsup Airport, Vanuatu)
(0.00028554818030573226 : Poretta, France)
(0.00028493991871094646 : Chisinau Intl, Moldova)
(0.0002847543522042508 : Zahedan Intl, Iran)
(0.0002844978947945628 : Zumbi Dos Palmares, Brazil)
(0.0002832288773710724 : Exeter, United Kingdom)
(0.00028320073366946947 : White Mountain Airport, United States)
(0.00028283855507887955 : Tulsa Intl, United States)
(0.000282736020516226 : McGrath Airport, United States)
(0.00028074274485260326 : Le Lamentin, Martinique)
(0.00028042216872036467 : City Centre, Canada)
(0.00027986879329741263 : Ordos Ejin Horo, China)
(0.0002797117484712465 : Ching Chuang Kang, Taiwan)
(0.0002793119522988787 : Lihue, United States)
(0.0002788416762090887 : Mineralnyye Vody, Russia)
(0.00027871441998478556 : Husein Sastranegara, Indonesia)
(0.0002785440101234703 : Williams Harbour Airport, Canada)
(0.00027824333510781244 : Carrasco Intl, Uruguay)
(0.0002774786965001339 : Zamboanga Intl, Philippines)
(0.0002765366723513673 : Jaipur, India)
(0.000276403581482275 : Freetown Lungi, Sierra Leone)
(0.00027624031611900166 : Mikonos, Greece)
(0.0002761607388643068 : Puvirnituq Airport, Canada)
(0.0002757083426915934 : Chuathbaluk Airport, United States)
(0.0002756737156425319 : Strachowice, Poland)
(0.0002753977037079162 : Kabul Intl, Afghanistan)
(0.00027529105769486195 : Madang, Papua New Guinea)
(0.0002752823329038209 : Zadar, Croatia)
(0.00027440173588266624 : Gnassingbe Eyadema Intl, Togo)
(0.0002744011252966954 : Tucson Intl, United States)
(0.0002742962363111507 : Sandy Lake Airport, Canada)
(0.00027375611854942174 : Scappoose Industrial Airpark, United States)
(0.00027375611854942174 : Grand Canyon West Airport, United States)
(0.00027375611854942174 : Boulder City Municipal Airport, United States)
(0.00027375611854942174 : Alto Rio Senguer Airport, Argentina)
(0.00027321154505237534 : Lajes, Portugal)
(0.00027280713964230517 : Churchill, Canada)
(0.00027271381440713326 : Greenville-Spartanburg International, United States)
(0.0002720728772620712 : Brunei Intl, Brunei)
(0.00027203839445631776 : Iloilo, Philippines)
(0.000271969406477187 : Greater Rochester Intl, United States)
(0.00027187511324518594 : Santa Cruz, Bolivia)
(0.00027184073301512264 : Bern Belp, Switzerland)
(0.00027177150053797714 : Arviat, Canada)
(0.0002710188003380391 : Venetie Airport, United States)
(0.00027084307522233416 : Caye Caulker Airport, Belize)
(0.0002705468429442782 : Varna, Bulgaria)
(0.0002699336579083241 : Pierre Regional Airport, United States)
(0.0002698236359298142 : Silvio Pettirossi Intl, Paraguay)
(0.000269704914490695 : Inezgane, Morocco)
(0.00026935915915663296 : Maraba, Brazil)
(0.00026897410861113875 : Pula, Croatia)
(0.0002678590926276527 : Rosario Seaplane Base, United States)
(0.00026754451757633323 : Windhoek Hosea Kutako International Airport , Namibia)
(0.0002671435590300828 : Halls Creek Airport, Australia)
(0.00026711373652363985 : Muskrat Dam Airport, Canada)
(0.00026690376776363807 : El Tepual Intl, Chile)
(0.00026673369523325346 : Charleston Afb Intl, United States)
(0.00026617957706975126 : Ontario Intl, United States)
(0.00026569710596528967 : Anvik Airport, United States)
(0.0002656762940282114 : Aden Intl, Yemen)
(0.00026502100432099755 : Kelowna, Canada)
(0.0002648152407313831 : Tabriz Intl, Iran)
(0.00026470506351247887 : Ruby Airport, United States)
(0.0002643471433679712 : Jorge Wilsterman, Bolivia)
(0.0002643206691761102 : James M Cox Dayton Intl, United States)
(0.0002641668470242338 : Makkovik Airport, Canada)
(0.00026331311967486154 : Goa, India)
(0.0002633106508633151 : Canberra, Australia)
(0.00026323712033055307 : Daniel Oduber Quiros Intl, Costa Rica)
(0.0002629830332915599 : Gurney Airport, Papua New Guinea)
(0.00026259135913669847 : Qaqortoq Heliport, Greenland)
(0.000262410323103359 : Zarzis, Tunisia)
(0.0002611116378618439 : El Carano, Colombia)
(0.0002610568697018744 : Santa Maria, Brazil)
(0.00026101345742896275 : Shannon, Ireland)
(0.00026099719680454836 : Devi Ahilyabai Holkar, India)
(0.00026083904150502323 : Syamsudin Noor, Indonesia)
(0.0002603166519922305 : Dushanbe, Tajikistan)
(0.000259957948362559 : General Manuel Carlos Piar, Venezuela)
(0.00025728209434278674 : Samui, Thailand)
(0.0002563845155103102 : Fresno Yosemite Intl, United States)
(0.00025555477651877296 : Qaanaaq Airport, Greenland)
(0.00025555431271035974 : Nikolai Airport, United States)
(0.00025550044439612415 : Culiacan Intl, Mexico)
(0.00025515785792915783 : Bearskin Lake Airport, Canada)
(0.00025470473175630173 : Wapekeka Airport, Canada)
(0.0002543755780808866 : Achmad Yani, Indonesia)
(0.0002537397037224249 : Tefe, Brazil)
(0.00025233479247726393 : Licenciado Adolfo Lopez Mateos Intl, Mexico)
(0.0002519105306789996 : Banjul Intl, Gambia)
(0.00025187986399061873 : Kugluktuk, Canada)
(0.00025168684672509855 : Kashechewan Airport, Canada)
(0.0002513498534766929 : Changzhou, China)
(0.0002510035486244663 : Toussaint Louverture Intl, Haiti)
(0.0002505643134148699 : Goloson Intl, Honduras)
(0.00024987161249553924 : Des Moines Intl, United States)
(0.00024965730372350677 : Rotterdam, Netherlands)
(0.0002494276941070946 : Rodriguez Ballon, Peru)
(0.00024918978691580777 : Ten Cel Av Cesar Bombonato, Brazil)
(0.00024869448461354085 : Sturup, Sweden)
(0.0002484934840770503 : Regional De Maringa Silvio Name Junior, Brazil)
(0.0002483718613722153 : Sultan Ismail, Malaysia)
(0.00024815479621996024 : Mc Ghee Tyson, United States)
(0.0002474782970033007 : Kangiqsujuaq - Wakeham Bay Airport, Canada)
(0.0002473950070226252 : Balandino, Russia)
(0.0002465561884762051 : Guernsey, Guernsey)
(0.0002462677253727348 : Diego Aracena Intl, Chile)
(0.00024609617515504445 : Ouvea, New Caledonia)
(0.00024609617515504445 : Tiga Airport, New Caledonia)
(0.00024581384503045224 : Adams Fld, United States)
(0.00024578738820706114 : Chevery Airport, Canada)
(0.000245471762420929 : Maningrida Airport, Australia)
(0.0002447111835981651 : Sud Corse, France)
(0.00024465676134607895 : Marshall Don Hunter Sr. Airport, United States)
(0.0002445840431864361 : Podgorica, Montenegro)
(0.00024430186095349566 : Zanzibar, Tanzania)
(0.0002437987551129012 : El Tari, Indonesia)
(0.00024363322718251053 : Westchester Co, United States)
(0.00024326924308575062 : Kenmore Air Harbor Seaplane Base, United States)
(0.00024306761532171442 : Senou, Mali)
(0.00024285046196676025 : Cunnamulla Airport, Australia)
(0.00024110347972453814 : Capitan Oriel Lea Plaza, Bolivia)
(0.0002408586347334508 : Bob Hope, United States)
(0.0002402671638536689 : Mont Joli, Canada)
(0.00024025094384668816 : Regina Intl, Canada)
(0.00024021164404972026 : Tin City LRRS Airport, United States)
(0.00024017516515310657 : Saint Catherine, France)
(0.0002398886201616454 : St. Lewis (Fox Harbour) Airport, Canada)
(0.00023923798408621326 : La Chinita Intl, Venezuela)
(0.00023867076527230748 : Gustavo Rojas Pinilla, Colombia)
(0.00023862295450477185 : Casale, Italy)
(0.00023857272213942155 : Kulusuk, Greenland)
(0.00023843540486279943 : Gjoa Haven, Canada)
(0.00023822346703089364 : Dzaoudzi Pamandzi, Mayotte)
(0.00023776244646710616 : Nuku Hiva, French Polynesia)
(0.00023776244646710616 : Hiva Oa-Atuona Airport, French Polynesia)
(0.00023756781208581762 : Pikangikum Airport, Canada)
(0.00023752198433296597 : Omsk, Russia)
(0.00023750005743552693 : Norman Manley Intl, Jamaica)
(0.0002374721459156082 : Adana, Turkey)
(0.00023746485874502605 : Lucknow, India)
(0.00023729815381095588 : Manchester Regional Airport, United States)
(0.00023638418487604738 : Datadawai Airport, Indonesia)
(0.0002363527066266733 : Juana Azurduy De Padilla, Bolivia)
(0.00023546077334014515 : Rasht, Iran)
(0.00023489239280294734 : Ondjiva Pereira Airport, Angola)
(0.0002346712520714279 : Kotlik Airport, United States)
(0.00023419317193676864 : Heho, Burma)
(0.00023375189665155124 : Fort Mcmurray, Canada)
(0.00023336969961331466 : Lawica, Poland)
(0.0002321144098715155 : Berbera, Somalia)
(0.00023181761210511217 : Launceston, Australia)
(0.0002316314348876761 : Cataratas Intl, Brazil)
(0.00023116135197902236 : Presidente Peron, Argentina)
(0.0002311365357540341 : Alta, Norway)
(0.00023065176082970974 : Igloolik Airport, Canada)
(0.00023060894486287963 : Myeik, Burma)
(0.00023050376970062738 : Kununurra, Australia)
(0.00023048059435257549 : M R Stefanik, Slovakia)
(0.0002300320302462668 : Gustavus Airport, United States)
(0.00023001790926327454 : Salluit Airport, Canada)
(0.00022958062444739457 : Sola Airport, Vanuatu)
(0.00022958062444739457 : Mota Lava Airport, Vanuatu)
(0.000229469419512934 : Bora Bora, French Polynesia)
(0.00022927525047492046 : Kefallinia, Greece)
(0.00022918323920858186 : El Paso Intl, United States)
(0.00022903281823241604 : Katima Mulilo Airport, Namibia)
(0.0002286730573823668 : Managua Intl, Nicaragua)
(0.00022847687271243788 : Syktyvkar, Russia)
(0.00022818769642537476 : Hollis Seaplane Base, United States)
(0.00022811083695541349 : Stebbins Airport, United States)
(0.00022792529593377786 : Jerez, Spain)
(0.00022779129035308134 : Golovin Airport, United States)
(0.00022761530427901696 : Nampula, Mozambique)
(0.00022756503807332153 : Craig Cove Airport, Vanuatu)
(0.00022746178512747858 : Ernest A Love Fld, United States)
(0.0002270135820735566 : Longreach Airport, Australia)
(0.00022683930870997832 : Victoria Inner Harbour Airport, Canada)
(0.00022668300820102911 : Anaktuvuk Pass Airport, United States)
(0.00022636399041166486 : Weihai Airport, China)
(0.00022577072982008525 : Bucholz Aaf, Marshall Islands)
(0.00022571299442652836 : Londrina, Brazil)
(0.00022568190367821544 : Pohnpei Intl, Micronesia)
(0.0002256145523084088 : Alice Springs, Australia)
(0.00022518515111650904 : Prestwick, United Kingdom)
(0.00022509809044709395 : Sitka Rocky Gutierrez, United States)
(0.00022484646406258877 : Elim Airport, United States)
(0.0002244273317302565 : Srinagar, India)
(0.00022413670039290974 : Airport, Norway)
(0.00022402078927849395 : Bettles, United States)
(0.00022382981769016657 : Furnace Creek, United States)
(0.0002237020305678003 : Ngorangora Airport, Solomon Islands)
(0.0002234378594650629 : Alma Airport, Canada)
(0.00022288360690592317 : Frank Pais Intl, Cuba)
(0.00022275441278337001 : Melbourne Essendon, Australia)
(0.00022261382136106112 : Kangirsuk Airport, Canada)
(0.0002214332417645477 : Chefornak Airport, United States)
(0.0002213876487880059 : Long Beach, United States)
(0.00022116094401909003 : Ivujivik Airport, Canada)
(0.00022114047111765036 : Ondangwa Airport, Namibia)
(0.00022114047111765036 : Beppu Airport, Japan)
(0.00022009845242408561 : Pangnirtung, Canada)
(0.00021998219351848075 : Bournemouth, United Kingdom)
(0.00021992607365779908 : Save, Sweden)
(0.00021974869773825053 : Holy Cross Airport, United States)
(0.00021951049723501712 : Whale Cove Airport, Canada)
(0.00021910646775647233 : Varanasi, India)
(0.00021861986422218335 : Mombasa Moi Intl, Kenya)
(0.00021852508578357893 : Natashquan, Canada)
(0.00021809861860085382 : St Augustin Airport, Canada)
(0.00021771253705130518 : St Anthony, Canada)
(0.00021748371589332485 : St. Michael Airport, United States)
(0.00021747906232236086 : Summer Beaver Airport, Canada)
(0.00021746279512132986 : Seychelles Intl, Seychelles)
(0.00021724913193283486 : Metlakatla Seaplane Base, United States)
(0.0002171468677802677 : Taloyoak, Canada)
(0.00021670705638395202 : Traian Vuia, Romania)
(0.00021665587336074278 : Wunnumin Lake Airport, Canada)
(0.00021642226004483963 : Ulukhaktok Holman, Canada)
(0.00021638434088644564 : Akron Canton Regional Airport, United States)
(0.00021634531656734496 : Harrisburg Intl, United States)
(0.0002161141060131546 : Salta, Argentina)
(0.0002158592078313729 : Moosonee, Canada)
(0.00021577314520707845 : Mornington Island Airport, Australia)
(0.0002152560663047987 : Syracuse Hancock Intl, United States)
(0.00021510320817969567 : Vanguardia, Colombia)
(0.00021483680308537694 : Belfast City, United Kingdom)
(0.00021475647337321888 : Mediterranee, France)
(0.00021457163109607946 : False Pass Airport, United States)
(0.0002142903304464632 : Edinburgh Waverly Station, United Kingdom)
(0.00021415310627770766 : Vishakhapatnam, India)
(0.00021350208353512136 : Saskatoon J G Diefenbaker Intl, Canada)
(0.00021311144192351963 : Chesterfield Inlet Airport, Canada)
(0.00021245299407660797 : Graz, Austria)
(0.00021223386664818931 : Raiatea, French Polynesia)
(0.00021206729624272062 : Robert Curtis Memorial Airport, United States)
(0.00021136211770238667 : Unalakleet Airport, United States)
(0.00021135515676533442 : Gaua Island Airport, Vanuatu)
(0.00021133406872366465 : Puerto Princesa, Philippines)
(0.00021113348740523045 : Round Lake (Weagamow Lake) Airport, Canada)
(0.00021110585511119947 : Baden Airpark, Germany)
